id,comment,sentiment,model,video_id,reviewed
969,quê qn thpt đông thành :),neutral,VF8,91ip-_Vh40M,True
970,Anh này đẹp trai và nói chuyện quá hay và duyên dáng ❤❤❤ ❤👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌,positive,VF8,91ip-_Vh40M,True
971,Sếp tôi đẹp zai vãi,positive,VF8,91ip-_Vh40M,True
972,"Thiết kế châu âu có khác, càng nhìn càng hút.",positive,VF8,91ip-_Vh40M,True
973,Mình ngại mỗi khoản ù vs đi hơi chòng chành. Hôm trước chạy thử chiếc geely ex5 bản full mà nó êm thật. Cách âm tốt. Treo cũng khá cân bằng.,negative,VF8,91ip-_Vh40M,True
974,Sales VF lên nói chuyện như đúng rồi 😂 chả có tí gì là chia sẻ người dùng,negative,VF8,91ip-_Vh40M,True
975,Muốn thì tìm cách ko muốn tìn lý do,neutral,VF8,91ip-_Vh40M,True
976,con ex5 ý bố của chòng chành luôn. chắc b thử ở cái đường mịn như nhung thì nó êm chứ đi vào chỗ xấu 1 tí thì chòng chành lắc ngang thấy ớn,positive,VF8,91ip-_Vh40M,True
977," Gần đây mình được chạy thử J7, Sealion 6 và Ex5 thì phải công nhận J7 chắc chắn, còn 2 con kia mềm quá, đi toàn bay xe với bồng bềnh",neutral,VF8,91ip-_Vh40M,True
978," chắc mình thuộc  tuyp thích mềm mại. nhưng nó xử lý xóc này khá tốt và cũng cân bằng không đến nỗi bồng bềnh ko bị xóc nảy cộp cộp như vf8 đợt mình chạy thử, bản mới thì không biết thế nào.",negative,VF8,91ip-_Vh40M,True
979,"Chắc bác đi đường HN chứ e đi thử con Ex5 này đường cua dốc, treo mềm quá ai say xe ngồi sau chắc sợ đến già😂",neutral,VF8,91ip-_Vh40M,True
980,"-p4g8c  hôm đó em cũng test đường xấu 1 chút. qua gờ giảm tốc và đường tàu khá êm. nhất là khoản cách âm môi trường khá tốt, tiếng mô tơ thì không nghe thâý gì luôn. quá oke cho chiếc xe sale báo 830tr bản full bác ạ.",negative,VF8,91ip-_Vh40M,True
981,"Khái niệm về vận hành mỗi ng mỗi kiểu ko biết đc, mình vs vợ đi lái thử con vf9 vf7, mình thì thấy vf9 êm mượt, vợ mình chê bảo ko êm, cứng , phải nhún, bồng bềnh như vf7 mới là êm 😂, bất đồng quan điểm chưa chốt đc xe 😅",neutral,VF8,91ip-_Vh40M,True
982,Sao lạ là vậy? Mình chạy 2 năm thấy mượt mà ta,neutral,VF8,91ip-_Vh40M,True
983," 1 phần nó chòng chành đến từ dàn chân, xác xe thì to nhưng 4 cái bánh bé tí nhìn vừa mất cân đối vừa ko đầm chắc bám đường tốt",negative,VF8,91ip-_Vh40M,True
984,Chủ xe này có lên kịch bản sẵn k mà trả lời tăm tắp như thật 😂,neutral,VF8,91ip-_Vh40M,True
985,Biêt xe lôi ma vân mua chăc thưa tiên hoăc Ngông,neutral,VF8,91ip-_Vh40M,True
986,bọn buôn chuyện chứ rù viu gi,negative,VF8,91ip-_Vh40M,True
987,Lỗi từ mồm anti! Vf8 ổn nhất,positive,VF8,91ip-_Vh40M,True
988,Chú em này đã nhận tiền của Mr vượng để pr cho vinfast đó đừng tin bà con ơi,neutral,VF8,91ip-_Vh40M,True
989,chủ doanh nghiệp ít ai nói vấp lắm,neutral,VF8,91ip-_Vh40M,True
990,Xe của ng ta chả tăm tắp thì là xe mượn à. Buồn cười😂,neutral,VF8,91ip-_Vh40M,True
991,"xe mượn thì mới nói lắp vì toàn nghe đồn , chứ xe người ta mà cha ,",neutral,VF8,91ip-_Vh40M,True
992,Quay thêm chi tiết về tổng thể xe nhé bạn,neutral,VF9,eo1tOQrnFQI,True
993,Dạ oke anh nhé,neutral,VF9,eo1tOQrnFQI,True
994,"Kênh này đánh giá rất khách quan và khá chi tiết, nêu được ưu và nhược điểm của VF9, hi vọng kênh vẫn sẽ giữ được tính khách quan như này trong tương lai.",positive,VF9,D7Jpz5EpkFA,True
995,Kênh này đánh giá xe chân thực nhất,positive,VF9,D7Jpz5EpkFA,True
996,"Kênh này review rất có tâm, rất khách quan chứ không review theo kiểu vuốt đuôi như mấy kênh khác",positive,VF9,D7Jpz5EpkFA,True
997,Kênh quá hay. Cái nào tốt khen. Cái nào dở chê. Cần lắm những video như thế này. Cám ơn Kênh đã reveiw 1 cách công tâm. Mang lại những giá trị kiến thức cao cho người đang tìm hiểu.,positive,VF9,D7Jpz5EpkFA,True
998,Nói về không gian chứa đồ thì anh chưa nhắc đến cốp trước. Rất hữu ích đó ạ.,neutral,VF9,D7Jpz5EpkFA,True
999,"Ko thấy tipcar nhà mình bình luận về VF6.  Hóng mãi hok thấy video, chúc kênh phát triển vũng mạnh nhé❤",positive,VF9,D7Jpz5EpkFA,True
